akt.citace;akt.název.vyhlášený;short_name;core_weak;core_strong;length;valid_from;n_ver;av_ver_life;int_n;ext_n;autonomy_coeff;int_link_dens;ext_link_dens;degree_in;degree_in_mult;degree_out;degree_out_mult;harmonic_centrality_in;harmonic_centrality_out;harmonic_centrality_all;knn_in;knn_out;knn_all;transitivity;page_rank_normal;hub_score;authority_score;betweenness;eigen_centrality;burt_constraint
148/2003 Sb.;Zákon o konzervaci a využívání genetických zdrojů rostlin a mikroorganismů významných pro výživu a zemědělství a o změně zákona č. 368/1992 Sb., o správních poplatcích, ve znění pozdějších předpisů, (zákon o genetických zdrojích rostlin a mikroorganismů);Zákon o genetických zdrojích;TRUE;TRUE;230;2003-05-23;8;937,3802083333333;52;16;0,7647058823529411;0,22608695652173913;0,069565217391304349;2;2;13;16;173,917063492062539;184,8857142857140730;252,561111111113178;24,500000000000000;37,5000000000000000;128,22222222222223;0,3333333333333334;0,000279795491636236;2,13922793358758e-03;1,83396899517921e-05;2,37782465767679e+02;1,62872130400575e-04;0,1396491069805308
149/2003 Sb.;Zákon o uvádění do oběhu reprodukčního materiálu lesních dřevin lesnicky významných druhů a umělých kříženců, určeného k obnově lesa a k zalesňování, a o změně některých souvisejících zákonů (zákon o obchodu s reprodukčním materiálem lesních dřevin);Zákon o obchodu s reprodukčním materiálem lesních dřevin;TRUE;TRUE;584;2003-05-23;16;456,6223958333334;127;30;0,8089171974522293;0,21746575342465754;0,051369863013698627;17;45;13;30;168,456060606059907;181,0468253968249428;271,061111111114087;11,066666666666666;33,5333333333333314;81,50666666666666;0,1816091954022989;0,000776528614401082;4,38974843576388e-03;1,92316266018741e-02;9,59711661468042e+01;5,29309894863274e-03;0,1016345483460737
219/2003 Sb.;Zákon o uvádění do oběhu osiva a sadby pěstovaných rostlin a o změně některých zákonů (zákon o oběhu osiva a sadby);Zákon o oběhu osiva a sadby;TRUE;TRUE;1244;2003-07-31;19;409,3356481481482;394;32;0,9248826291079812;0,31672025723472669;0,025723472668810289;12;28;17;32;176,491305916305066;203,1023809523822194;290,193650793651500;26,392857142857142;29,7187500000000000;70,38333333333334;0,2216748768472906;0,000966361194649397;1,37710070901830e-03;6,51542345427959e-04;3,51668792403128e+02;5,79446128255490e-03;0,1368681899145588
221/2003 Sb.;Zákon o dočasné ochraně cizinců;Zákon o dočasné ochraně cizinců;TRUE;TRUE;395;2003-07-31;15;487,0666666666667;63;45;0,5833333333333334;0,15949367088607594;0,113924050632911389;7;41;15;45;172,590476190475357;190,6896825396827637;280,496464646466848;14,780487804878049;42,1777777777777771;96,33720930232558;0,3116883116883117;0,000683913634850999;2,18954797784150e-03;7,09616673583834e-04;1,03558820870830e+02;7,07159985298587e-03;0,2839389301993727
276/2003 Sb.;Zákon o Antarktidě a o změně některých zákonů;Zákon o Antarktidě;TRUE;TRUE;297;2003-08-28;9;810,6302083333334;74;24;0,7551020408163265;0,24915824915824916;0,080808080808080815;1;1;20;24;172,233730158729230;195,7607142857147551;277,987240537242826;37,000000000000000;20,9166666666666679;58,68000000000000;0,2952380952380952;0,000254126522403362;2,99827319677161e-04;1,35471025329912e-05;1,03754581205509e+02;1,02547901788224e-04;0,0736590612803685
18/2004 Sb.;Zákon o uznávání odborné kvalifikace a jiné způsobilosti státních příslušníků členských států Evropské unie a o změně některých zákonů (zákon o uznávání odborné kvalifikace);Zákon o uznávání odborné kvalifikace;TRUE;TRUE;559;2004-01-23;11;653,1856060606061;271;175;0,6076233183856502;0,48479427549194992;0,313059033989266544;53;227;80;175;196,332936507936154;204,8190476190490301;290,688888888889551;31,753303964757709;28,2285714285714278;64,88557213930348;0,0966051492367282;0,008073428310650568;6,38858540481326e-03;4,04781322810878e-03;5,70238523817810e+02;6,36486011377060e-02;0,0411127699688768
22/2004 Sb.;Zákon o místním referendu a o změně některých zákonů;Zákon o místním referendu;TRUE;TRUE;438;2004-01-23;8;939,2857142857143;50;37;0,5747126436781609;0,11415525114155251;0,084474885844748854;3;8;18;37;133,933639971140536;192,7563492063496255;284,677020202021765;76,000000000000000;34,0810810810810807;113,28888888888889;0,3428571428571429;0,000865073928561971;2,44348587605401e-03;2,42931761216881e-04;3,00310559006211e-01;4,34154770637615e-03;0,1653068837792492
48/2004 Sb.;Zákon o zabezpečení prezidenta republiky po skončení funkce;Zákon o zabezpečení prezidenta republiky po skončení funkce;TRUE;TRUE;15;2004-02-12;2;3623,0000000000000;1;2;0,3333333333333333;0,06666666666666667;0,133333333333333331;2;2;2;2;176,609920634919689;152,1575396825387827;246,688888888890631;26,000000000000000;30,0000000000000000;71,75000000000000;0,0000000000000000;0,000322704937284895;2,70882844477869e-05;2,78068904690477e-05;5,50422818777689e+01;5,62901741100944e-04;0,2500000000000000
78/2004 Sb.;Zákon o nakládání s geneticky modifikovanými organismy a genetickými produkty;Zákon o nakládání s GMO;TRUE;TRUE;707;2004-02-25;14;517,9285714285714;289;40;0,8784194528875380;0,40876944837340878;0,056577086280056574;11;21;20;40;194,343253968253180;180,8095238095232560;273,611111111113928;22,523809523809526;29,1750000000000007;81,21311475409836;0,2774193548387097;0,000734568277526986;1,87687990207087e-03;4,49655476511291e-04;4,74794470106995e+02;3,16162478368798e-03;0,0989660552542533
96/2004 Sb.;Zákon o podmínkách získávání a uznávání způsobilosti k výkonu nelékařských zdravotnických povolání a k výkonu činností souvisejících s poskytováním zdravotní péče a o změně některých souvisejících zákonů (zákon o nelékařských zdravotnických povoláních);Zákon o nelékařských zdravotnických povoláních;TRUE;TRUE;1065;2004-03-03;18;424,3553921568628;263;59;0,8167701863354038;0,24694835680751173;0,055399061032863850;25;65;21;59;220,398412698413892;199,3690476190486152;298,022222222221899;57,507692307692309;59,6440677966101660;124,37096774193549;0,2647342995169082;0,002367188995362351;2,14937346223423e-03;1,42805914831576e-03;4,51636054817378e+02;4,18382167819359e-02;0,1046996455741674
99/2004 Sb.;Zákon o rybníkářství, výkonu rybářského práva, rybářské stráži, ochraně mořských rybolovných zdrojů a o změně některých zákonů (zákon o rybářství);Zákon o rybářství;TRUE;TRUE;494;2004-03-05;19;400,7800925925926;183;59;0,7561983471074381;0,37044534412955465;0,119433198380566805;19;53;20;59;185,532539682538555;193,4452380952385226;288,882539682540767;24,452830188679247;40,5084745762711833;95,41964285714286;0,2523616734143050;0,001005879451822164;1,30580925173074e-02;1,85969037019589e-02;4,40404527243966e+02;1,36599865250021e-02;0,1394100849293005
122/2004 Sb.;Zákon o válečných hrobech a pietních místech a o změně zákona č. 256/2001 Sb., o pohřebnictví a o změně některých zákonů, ve znění pozdějších předpisů;Zákon o válečných hrobech a pietních místech;TRUE;TRUE;54;2004-03-22;3;2374,6805555555557;6;7;0,4615384615384616;0,11111111111111110;0,129629629629629622;1;1;6;7;161,194480519479612;180,0468253968249428;274,505555555558203;10,000000000000000;41,5714285714285694;156,50000000000000;0,5714285714285714;0,000278293737823761;1,40285550565274e-03;2,31423429001180e-05;2,22378226252629e+01;1,82647747157882e-04;0,1872561474285017
166/2004 Sb.;Zákon o převodu některého majetku, se kterým je příslušný hospodařit Česká správa letišť, státní podnik, z vlastnictví České republiky do vlastnictví některých krajů;Zákon o převodu majetku ČR do vlastnictví krajů;TRUE;FALSE;40;2004-04-16;1;7200,0416666666670;12;12;0,5000000000000000;0,29999999999999999;0,299999999999999989;0;0;9;12;0,000000000000000;185,1730158730157711;278,776984126986349;NA;29,9166666666666679;114,41666666666667;0,5277777777777778;0,000246952111832855;7,29174809268376e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,1506465161612731
214/2004 Sb.;Zákon o zřízení Univerzity obrany;Zákon o zřízení Univerzity obrany;TRUE;FALSE;9;2004-04-28;1;7062,0416666666670;0;2;0,0000000000000000;0,00000000000000000;0,222222222222222210;0;0;1;2;0,000000000000000;111,7305555555564354;164,844512840099043;NA;43,0000000000000000;123,00000000000000;NA;0,000246952111832855;5,79844964950154e-05;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;1,0000000000000000
215/2004 Sb.;Zákon o úpravě některých vztahů v oblasti veřejné podpory a o změně zákona o podpoře výzkumu a vývoje;Zákon o úpravě vztahů v oblasti veřejné podpory;TRUE;TRUE;106;2004-04-28;7;1080,8402777777778;31;34;0,4769230769230769;0,29245283018867924;0,320754716981132060;9;14;8;34;184,703968253967162;164,8107142857134022;251,701388888890762;27,857142857142858;13,0294117647058822;55,56250000000000;0,1911764705882353;0,000626933844152003;9,65590516236436e-04;2,37091219899515e-04;1,44814138268490e+02;1,30414820859490e-03;0,3491199687449682
254/2004 Sb.;Zákon o omezení plateb v hotovosti a o změně zákona č. 337/1992 Sb., o správě daní a poplatků, ve znění pozdějších předpisů;Zákon o omezení plateb v hotovosti;TRUE;TRUE;46;2004-04-30;8;890,5052083333333;3;1;0,7500000000000000;0,06521739130434782;0,021739130434782608;2;4;1;1;157,237770562769782;146,9825396825390271;224,575992063492322;80,750000000000000;42,0000000000000000;129,80000000000001;0,3333333333333333;0,000578864544494914;2,63094389479243e-03;1,04740410019705e-04;3,76080553082513e+00;4,32452224743888e-03;0,4710725917771987
326/2004 Sb.;Zákon o rostlinolékařské péči a o změně některých souvisejících zákonů;Zákon o rostlinolékařské péči;TRUE;TRUE;1235;2004-05-31;24;303,0434782608696;364;66;0,8465116279069768;0,29473684210526313;0,053441295546558708;26;41;30;66;203,449206349206037;195,5940476190481832;296,794444444444707;31,097560975609756;41,1666666666666643;103,52336448598130;0,1811688311688311;0,001711038042183519;9,08309663090632e-03;4,84604318882425e-03;1,27905216455515e+03;1,15922259539011e-02;0,0677339487757466
360/2004 Sb.;Zákon o Evropském hospodářském zájmovém sdružení (EHZS) a o změně zákona č. 513/1991 Sb., obchodní zákoník, ve znění pozdějších předpisů, a zákona č. 586/1992 Sb., o daních z příjmů, ve znění pozdějších předpisů, (zákon o evropském hospodářském zájmovém sdružení);Zákon o EHZS;TRUE;TRUE;53;2004-06-15;4;1785,0104166666665;0;5;0,0000000000000000;0,00000000000000000;0,094339622641509441;3;4;4;5;193,475396825396331;168,5063492063482897;259,205555555558192;45,750000000000000;32,3999999999999986;114,88888888888889;0,4285714285714286;0,000470887757447192;5,13978456323623e-04;1,01661404380161e-04;2,79938272530576e+01;1,34984204003583e-03;0,3184299192891113
375/2004 Sb.;Zákon o zřízení Vysoké školy polytechnické Jihlava;Zákon o zřízení VŠP Jihlava;TRUE;FALSE;6;2004-06-24;1;7131,0416666666670;3;1;0,7500000000000000;0,50000000000000000;0,166666666666666657;0;0;1;1;0,000000000000000;145,1087301587295144;219,549801587301687;NA;43,0000000000000000;123,00000000000000;NA;0,000246952111832855;2,89922482475086e-05;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;1,0000000000000000
417/2004 Sb.;Zákon o patentových zástupcích a o změně zákona o opatřeních na ochranu průmyslového vlastnictví;Zákon o patentových zástupcích;TRUE;TRUE;480;2004-07-19;5;1421,2083333333335;120;20;0,8571428571428571;0,25000000000000000;0,041666666666666664;18;23;14;20;245,837637362639498;191,3634920634924015;309,493686868685131;53,260869565217391;48,1000000000000014;104,13953488372093;0,2862903225806452;0,001573315247118557;3,65061828692772e-04;6,02209068943110e-04;1,81024885591122e+03;1,45991949072363e-02;0,1006932710616386
420/2004 Sb.;Zákon o přezkoumávání hospodaření územních samosprávných celků a dobrovolných svazků obcí;Zákon o přezkoumávání hospodaření územních samospr. celků;TRUE;TRUE;155;2004-07-19;9;795,2552083333334;32;50;0,3902439024390244;0,20645161290322581;0,322580645161290314;5;9;13;50;174,711147186146064;174,9063492063485228;251,473611111113087;57,111111111111114;28,9400000000000013;89,61016949152543;0,1895424836601307;0,000870667843874436;4,42144803360600e-03;2,59531287847473e-04;2,43757784156643e+01;4,55987657731850e-03;0,2123537629096330
480/2004 Sb.;Zákon o některých službách informační společnosti a o změně některých zákonů (zákon o některých službách informační společnosti);Zákon o službách informační společnosti;TRUE;TRUE;138;2004-09-07;13;564,2534722222222;24;12;0,6666666666666666;0,17391304347826086;0,086956521739130432;11;20;9;12;183,307539682538504;164,2896825396815927;259,005555555558090;17,050000000000001;42,7500000000000000;90,46875000000000;0,3473684210526315;0,000753776490661087;1,26418218923572e-03;1,03058215973422e-03;2,34899445167794e+02;2,54421079255739e-03;0,1118923599032818
500/2004 Sb.;Zákon správní řád;Správní řád;TRUE;TRUE;1199;2004-09-24;15;438,3333333333333;395;68;0,8531317494600432;0,32944120100083402;0,056713928273561302;255;1004;33;68;297,381746031744683;201,3468253968264037;350,969444444441763;30,420318725099602;38,9705882352941160;62,29197761194030;0,0774293457220286;0,037800604034476493;1,04627216085594e-02;3,41154315917567e-02;1,14896759657977e+04;2,99261280134492e-01;0,0227573888303492
585/2004 Sb.;Zákon o branné povinnosti a jejím zajišťování (branný zákon);Branný zákon;TRUE;TRUE;463;2004-11-29;13;564,7465277777778;133;31;0,8109756097560976;0,28725701943844495;0,066954643628509725;22;60;13;31;202,679761904761961;185,0107142857141582;282,138888888890733;20,383333333333333;32,1290322580645196;81,42857142857143;0,1966386554621849;0,001938449837592836;2,04862705086403e-03;8,08527141217034e-04;8,75009546633396e+02;1,28450033054131e-02;0,1494675148650672
594/2004 Sb.;Zákon, jímž se provádí režim Evropských společenství pro kontrolu vývozu zboží a technologií dvojího užití;Zákon o režimu ES pro kontrolu vývozu zboží dvojího užití;TRUE;TRUE;246;2004-12-03;6;1332,3999999999999;79;16;0,8315789473684211;0,32113821138211385;0,065040650406504072;3;3;10;16;175,501587301586312;177,1440476190470861;268,613131313134431;16,333333333333332;17,3750000000000000;48,15789473684210;0,1410256410256410;0,000331310842103546;6,20415072477283e-05;1,55968869593628e-05;8,59828992060284e+01;1,51790720186965e-04;0,1414567273085495
627/2004 Sb.;Zákon o evropské společnosti;Zákon o evropské společnosti;TRUE;TRUE;279;2004-12-14;9;773,1111111111111;77;19;0,8020833333333334;0,27598566308243727;0,068100358422939072;4;5;5;19;190,166269841269184;144,6730158730152311;232,681746031746798;81,799999999999997;38,3157894736842124;125,45833333333333;0,3055555555555556;0,000621099192246219;1,30412894953690e-03;1,16702110528084e-04;1,14138170873175e+01;7,15759765997177e-03;0,3200327116957323
629/2004 Sb.;Zákon o zajištění právní pomoci v přeshraničních sporech v rámci Evropské unie;Zákon o právní pomoci v přeshraničních sporech v rámci EU;TRUE;FALSE;84;2004-12-14;2;3479,0000000000000;50;13;0,7936507936507936;0,59523809523809523;0,154761904761904767;0;0;6;13;0,000000000000000;167,8730158730148219;246,337240537241996;NA;53,8461538461538467;145,92307692307693;0,9333333333333333;0,000246952111832855;2,97919427301595e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,3112563831467096
203/2005 Sb.;Zákon o odškodnění některých obětí okupace Československa vojsky Svazu sovětských socialistických republik, Německé demokratické republiky, Polské lidové republiky, Maďarské lidové republiky a Bulharské lidové republiky;Zákon o odškodnění obětí okupace ČS;TRUE;FALSE;45;2005-05-27;2;3397,0208333333335;17;4;0,8095238095238095;0,37777777777777777;0,088888888888888892;0;0;2;4;0,000000000000000;140,8059523809519646;214,089123376622780;NA;34,7500000000000000;239,25000000000000;1,0000000000000000;0,000246952111832855;3,58821368762249e-04;0,00000000000000e+00;0,00000000000000e+00;4,96498695435711e-20;0,6310333085330265
206/2005 Sb.;Zákon o ochraně některých služeb v oblasti rozhlasového a televizního vysílání a služeb informační společnosti;Zákon o ochraně služeb rozhlasového a televizního vysílání;TRUE;TRUE;34;2005-05-27;3;2263,0138888888887;4;2;0,6666666666666666;0,11764705882352941;0,058823529411764705;1;1;2;2;168,606782106781168;137,7488095238092853;211,374404761904060;23,000000000000000;17,0000000000000000;38,66666666666666;0,0000000000000000;0,000280660973415603;1,87513167126299e-05;2,80193797430800e-05;7,61131058150528e+00;1,41885927579327e-04;0,5555555555555556
